PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,YEAR,MONTH,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,TIME_BUCKET
Tea,5,Hell's Kitchen,2023-03-11,53:40.0,2023,3,Mar,11,Sat,01. Morning
Tea,5,Astoria,2023-06-03,43:40.0,2023,6,Jun,3,Sat,02. Afternoon
Tea,5,Lower Manhattan,2023-06-03,38:41.0,2023,6,Jun,3,Sat,02. Afternoon
Tea,5,Lower Manhattan,2023-06-13,33:00.0,2023,6,Jun,13,Tue,01. Morning
Coffee,5,Hell's Kitchen,2023-02-15,14:19.0,2023,2,Feb,15,Wed,01. Morning
Tea,5,Lower Manhattan,2023-02-15,41:04.0,2023,2,Feb,15,Wed,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-01,21:00.0,2023,6,Jun,1,Thu,01. Morning
Tea,5,Astoria,2023-05-01,58:10.0,2023,5,May,1,Mon,02. Afternoon
Tea,5,Hell's Kitchen,2023-02-15,27:51.0,2023,2,Feb,15,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-06-01,48:56.0,2023,6,Jun,1,Thu,01. Morning
Coffee,5,Hell's Kitchen,2023-01-27,05:48.0,2023,1,Jan,27,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-06-03,28:01.0,2023,6,Jun,3,Sat,02. Afternoon
Tea,5,Astoria,2023-02-15,01:41.0,2023,2,Feb,15,Wed,03. Evening
Tea,5,Lower Manhattan,2023-02-16,38:29.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Astoria,2023-06-01,30:46.0,2023,6,Jun,1,Thu,02. Afternoon
Coffee,5,Lower Manhattan,2023-02-16,46:13.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-02-16,10:03.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Astoria,2023-05-01,59:48.0,2023,5,May,1,Mon,01. Morning
Tea,5,Lower Manhattan,2023-05-01,57:28.0,2023,5,May,1,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-01-22,10:22.0,2023,1,Jan,22,Sun,01. Morning
Coffee,5,Hell's Kitchen,2023-03-09,53:40.0,2023,3,Mar,9,Thu,01. Morning
Coffee,5,Hell's Kitchen,2023-03-11,46:40.0,2023,3,Mar,11,Sat,01. Morning
Tea,5,Hell's Kitchen,2023-06-04,45:29.0,2023,6,Jun,4,Sun,01. Morning
Coffee,5,Lower Manhattan,2023-02-14,02:51.0,2023,2,Feb,14,Tue,01. Morning
Coffee,5,Hell's Kitchen,2023-05-31,30:19.0,2023,5,May,31,Wed,03. Evening
Tea,5,Hell's Kitchen,2023-06-13,49:34.0,2023,6,Jun,13,Tue,01. Morning
Tea,5,Hell's Kitchen,2023-06-13,45:59.0,2023,6,Jun,13,Tue,01. Morning
Coffee,5,Astoria,2023-01-26,27:49.0,2023,1,Jan,26,Thu,02. Afternoon
Tea,5,Lower Manhattan,2023-05-01,56:52.0,2023,5,May,1,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-05-01,43:49.0,2023,5,May,1,Mon,03. Evening
Coffee,5,Lower Manhattan,2023-03-10,46:32.0,2023,3,Mar,10,Fri,03. Evening
Tea,5,Astoria,2023-01-26,47:06.0,2023,1,Jan,26,Thu,02. Afternoon
Tea,5,Hell's Kitchen,2023-05-01,20:02.0,2023,5,May,1,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-02-15,45:30.0,2023,2,Feb,15,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-01-23,10:45.0,2023,1,Jan,23,Mon,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-13,29:32.0,2023,6,Jun,13,Tue,01. Morning
Tea,5,Astoria,2023-06-13,28:19.0,2023,6,Jun,13,Tue,01. Morning
Tea,5,Hell's Kitchen,2023-06-03,39:30.0,2023,6,Jun,3,Sat,03. Evening
Tea,5,Hell's Kitchen,2023-06-03,34:55.0,2023,6,Jun,3,Sat,03. Evening
Tea,5,Hell's Kitchen,2023-06-13,12:23.0,2023,6,Jun,13,Tue,01. Morning
Tea,5,Astoria,2023-03-11,26:34.0,2023,3,Mar,11,Sat,01. Morning
Coffee,5,Astoria,2023-05-01,17:52.0,2023,5,May,1,Mon,03. Evening
Tea,5,Lower Manhattan,2023-02-15,36:19.0,2023,2,Feb,15,Wed,01. Morning
Tea,5,Astoria,2023-01-26,21:57.0,2023,1,Jan,26,Thu,03. Evening
Tea,5,Hell's Kitchen,2023-02-15,09:50.0,2023,2,Feb,15,Wed,01. Morning
Tea,5,Lower Manhattan,2023-06-03,50:27.0,2023,6,Jun,3,Sat,03. Evening
Coffee,5,Hell's Kitchen,2023-03-09,06:01.0,2023,3,Mar,9,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-06-14,37:51.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Astoria,2023-05-30,33:18.0,2023,5,May,30,Tue,02. Afternoon
Tea,5,Astoria,2023-02-10,34:29.0,2023,2,Feb,10,Fri,02. Afternoon
Tea,5,Astoria,2023-06-14,24:08.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-03-09,40:18.0,2023,3,Mar,9,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-06-14,19:02.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Lower Manhattan,2023-06-05,12:38.0,2023,6,Jun,5,Mon,03. Evening
Coffee,5,Lower Manhattan,2023-06-14,16:11.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Astoria,2023-05-03,37:40.0,2023,5,May,3,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-06-05,38:23.0,2023,6,Jun,5,Mon,02. Afternoon
Coffee,5,Astoria,2023-06-14,11:42.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Lower Manhattan,2023-06-05,41:23.0,2023,6,Jun,5,Mon,02. Afternoon
Tea,5,Lower Manhattan,2023-02-10,30:49.0,2023,2,Feb,10,Fri,02. Afternoon
Tea,5,Astoria,2023-03-09,45:28.0,2023,3,Mar,9,Thu,02. Afternoon
Coffee,5,Hell's Kitchen,2023-02-10,09:12.0,2023,2,Feb,10,Fri,03. Evening
Tea,5,Astoria,2023-02-10,52:46.0,2023,2,Feb,10,Fri,03. Evening
Tea,5,Astoria,2023-05-30,07:42.0,2023,5,May,30,Tue,02. Afternoon
Tea,5,Astoria,2023-05-30,13:29.0,2023,5,May,30,Tue,02. Afternoon
Tea,5,Lower Manhattan,2023-06-05,15:06.0,2023,6,Jun,5,Mon,02. Afternoon
Coffee,5,Lower Manhattan,2023-05-03,51:18.0,2023,5,May,3,Wed,01. Morning
Coffee,5,Hell's Kitchen,2023-03-09,12:54.0,2023,3,Mar,9,Thu,02. Afternoon
Tea,5,Lower Manhattan,2023-05-30,00:53.0,2023,5,May,30,Tue,03. Evening
Tea,5,Hell's Kitchen,2023-01-25,55:47.0,2023,1,Jan,25,Wed,01. Morning
Tea,5,Lower Manhattan,2023-05-30,56:55.0,2023,5,May,30,Tue,03. Evening
Tea,5,Astoria,2023-05-30,13:42.0,2023,5,May,30,Tue,03. Evening
Tea,5,Hell's Kitchen,2023-06-14,54:46.0,2023,6,Jun,14,Wed,03. Evening
Tea,5,Lower Manhattan,2023-03-08,27:54.0,2023,3,Mar,8,Wed,03. Evening
Tea,5,Astoria,2023-05-03,13:22.0,2023,5,May,3,Wed,02. Afternoon
Tea,5,Astoria,2023-05-03,59:18.0,2023,5,May,3,Wed,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-15,50:00.0,2023,6,Jun,15,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-05-03,49:25.0,2023,5,May,3,Wed,02. Afternoon
Tea,5,Astoria,2023-06-15,14:03.0,2023,6,Jun,15,Thu,01. Morning
Tea,5,Astoria,2023-06-05,26:52.0,2023,6,Jun,5,Mon,03. Evening
Tea,5,Astoria,2023-01-23,17:15.0,2023,1,Jan,23,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-05-30,51:42.0,2023,5,May,30,Tue,01. Morning
Tea,5,Lower Manhattan,2023-01-24,44:38.0,2023,1,Jan,24,Tue,01. Morning
Tea,5,Astoria,2023-06-14,31:15.0,2023,6,Jun,14,Wed,03. Evening
Tea,5,Astoria,2023-02-10,12:01.0,2023,2,Feb,10,Fri,01. Morning
Tea,5,Astoria,2023-06-05,51:49.0,2023,6,Jun,5,Mon,02. Afternoon
Tea,5,Astoria,2023-06-14,13:42.0,2023,6,Jun,14,Wed,03. Evening
Tea,5,Astoria,2023-02-10,18:16.0,2023,2,Feb,10,Fri,01. Morning
Coffee,5,Astoria,2023-02-10,30:28.0,2023,2,Feb,10,Fri,01. Morning
Coffee,5,Astoria,2023-01-24,04:41.0,2023,1,Jan,24,Tue,01. Morning
Coffee,5,Lower Manhattan,2023-05-30,15:31.0,2023,5,May,30,Tue,02. Afternoon
Tea,5,Astoria,2023-06-05,00:24.0,2023,6,Jun,5,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-06-14,58:39.0,2023,6,Jun,14,Wed,02. Afternoon
Tea,5,Hell's Kitchen,2023-02-10,03:43.0,2023,2,Feb,10,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-06-14,59:20.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-01-24,42:48.0,2023,1,Jan,24,Tue,01. Morning
Tea,5,Astoria,2023-06-14,46:21.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-05-02,20:03.0,2023,5,May,2,Tue,03. Evening
Tea,5,Astoria,2023-01-23,46:43.0,2023,1,Jan,23,Mon,03. Evening
Tea,5,Lower Manhattan,2023-05-31,32:41.0,2023,5,May,31,Wed,01. Morning
Tea,5,Lower Manhattan,2023-06-05,16:18.0,2023,6,Jun,5,Mon,01. Morning
Tea,5,Astoria,2023-01-23,18:25.0,2023,1,Jan,23,Mon,03. Evening
Coffee,5,Lower Manhattan,2023-05-02,02:59.0,2023,5,May,2,Tue,03. Evening
Tea,5,Lower Manhattan,2023-01-23,01:47.0,2023,1,Jan,23,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-02-12,31:27.0,2023,2,Feb,12,Sun,01. Morning
Tea,5,Lower Manhattan,2023-01-23,37:26.0,2023,1,Jan,23,Mon,02. Afternoon
Coffee,5,Astoria,2023-01-25,22:55.0,2023,1,Jan,25,Wed,02. Afternoon
Tea,5,Astoria,2023-06-04,57:17.0,2023,6,Jun,4,Sun,03. Evening
Tea,5,Hell's Kitchen,2023-03-10,06:09.0,2023,3,Mar,10,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-05-31,13:24.0,2023,5,May,31,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-06-05,19:05.0,2023,6,Jun,5,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-05-31,20:08.0,2023,5,May,31,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-02-12,40:03.0,2023,2,Feb,12,Sun,01. Morning
Tea,5,Hell's Kitchen,2023-05-02,36:16.0,2023,5,May,2,Tue,02. Afternoon
Tea,5,Astoria,2023-03-10,33:44.0,2023,3,Mar,10,Fri,01. Morning
Coffee,5,Lower Manhattan,2023-03-10,42:58.0,2023,3,Mar,10,Fri,01. Morning
Coffee,5,Hell's Kitchen,2023-06-13,24:28.0,2023,6,Jun,13,Tue,04. Night
Coffee,5,Hell's Kitchen,2023-01-25,18:30.0,2023,1,Jan,25,Wed,02. Afternoon
Tea,5,Astoria,2023-05-02,27:36.0,2023,5,May,2,Tue,02. Afternoon
Tea,5,Hell's Kitchen,2023-05-02,54:04.0,2023,5,May,2,Tue,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-04,08:52.0,2023,6,Jun,4,Sun,03. Evening
Coffee,5,Astoria,2023-06-04,51:58.0,2023,6,Jun,4,Sun,03. Evening
Tea,5,Hell's Kitchen,2023-02-11,50:01.0,2023,2,Feb,11,Sat,03. Evening
Tea,5,Lower Manhattan,2023-01-25,08:18.0,2023,1,Jan,25,Wed,01. Morning
Tea,5,Astoria,2023-06-05,36:14.0,2023,6,Jun,5,Mon,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-14,20:01.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Astoria,2023-01-25,54:02.0,2023,1,Jan,25,Wed,01. Morning
Tea,5,Astoria,2023-06-05,54:17.0,2023,6,Jun,5,Mon,02. Afternoon
Coffee,5,Astoria,2023-06-05,42:34.0,2023,6,Jun,5,Mon,02. Afternoon
Tea,5,Hell's Kitchen,2023-03-09,50:29.0,2023,3,Mar,9,Thu,03. Evening
Tea,5,Lower Manhattan,2023-06-05,03:02.0,2023,6,Jun,5,Mon,02. Afternoon
Tea,5,Astoria,2023-06-05,46:19.0,2023,6,Jun,5,Mon,01. Morning
Coffee,5,Lower Manhattan,2023-02-11,11:10.0,2023,2,Feb,11,Sat,01. Morning
Coffee,5,Hell's Kitchen,2023-01-25,25:01.0,2023,1,Jan,25,Wed,01. Morning
Tea,5,Lower Manhattan,2023-06-14,30:41.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Astoria,2023-01-22,39:58.0,2023,1,Jan,22,Sun,01. Morning
Coffee,5,Astoria,2023-06-05,08:42.0,2023,6,Jun,5,Mon,01. Morning
Coffee,5,Lower Manhattan,2023-02-12,22:45.0,2023,2,Feb,12,Sun,01. Morning
Coffee,5,Lower Manhattan,2023-02-12,10:05.0,2023,2,Feb,12,Sun,01. Morning
Tea,5,Hell's Kitchen,2023-02-12,28:52.0,2023,2,Feb,12,Sun,01. Morning
Tea,5,Lower Manhattan,2023-02-12,48:04.0,2023,2,Feb,12,Sun,01. Morning
Tea,5,Lower Manhattan,2023-03-10,16:59.0,2023,3,Mar,10,Fri,01. Morning
Tea,5,Astoria,2023-05-02,34:58.0,2023,5,May,2,Tue,03. Evening
Tea,5,Hell's Kitchen,2023-06-14,19:56.0,2023,6,Jun,14,Wed,01. Morning
Tea,5,Astoria,2023-05-02,12:45.0,2023,5,May,2,Tue,03. Evening
Tea,5,Hell's Kitchen,2023-06-14,16:21.0,2023,6,Jun,14,Wed,01. Morning
Coffee,5,Astoria,2023-05-02,09:00.0,2023,5,May,2,Tue,03. Evening
Coffee,5,Lower Manhattan,2023-04-28,57:43.0,2023,4,Apr,28,Fri,02. Afternoon
Tea,5,Astoria,2023-06-01,26:34.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Astoria,2023-06-11,21:40.0,2023,6,Jun,11,Sun,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-11,57:21.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-06-02,43:55.0,2023,6,Jun,2,Fri,02. Afternoon
Tea,5,Lower Manhattan,2023-03-12,29:42.0,2023,3,Mar,12,Sun,01. Morning
Coffee,5,Hell's Kitchen,2023-06-11,52:16.0,2023,6,Jun,11,Sun,01. Morning
Coffee,5,Astoria,2023-01-29,20:56.0,2023,1,Jan,29,Sun,02. Afternoon
Tea,5,Astoria,2023-06-11,46:20.0,2023,6,Jun,11,Sun,01. Morning
Coffee,5,Hell's Kitchen,2023-06-11,16:44.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Hell's Kitchen,2023-06-11,44:23.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-03-12,51:08.0,2023,3,Mar,12,Sun,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-01,28:15.0,2023,6,Jun,1,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-01-26,16:18.0,2023,1,Jan,26,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-01-21,43:46.0,2023,1,Jan,21,Sat,01. Morning
Tea,5,Astoria,2023-04-28,47:21.0,2023,4,Apr,28,Fri,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-02,37:44.0,2023,6,Jun,2,Fri,02. Afternoon
Tea,5,Astoria,2023-06-11,04:31.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-06-01,14:45.0,2023,6,Jun,1,Thu,01. Morning
Tea,5,Astoria,2023-02-21,34:06.0,2023,2,Feb,21,Tue,03. Evening
Tea,5,Lower Manhattan,2023-01-29,53:39.0,2023,1,Jan,29,Sun,02. Afternoon
Coffee,5,Hell's Kitchen,2023-06-01,52:44.0,2023,6,Jun,1,Thu,01. Morning
Tea,5,Astoria,2023-01-29,12:06.0,2023,1,Jan,29,Sun,03. Evening
Tea,5,Astoria,2023-06-02,03:12.0,2023,6,Jun,2,Fri,02. Afternoon
Tea,5,Lower Manhattan,2023-01-29,20:29.0,2023,1,Jan,29,Sun,03. Evening
Tea,5,Hell's Kitchen,2023-06-01,43:07.0,2023,6,Jun,1,Thu,01. Morning
Tea,5,Astoria,2023-06-02,25:31.0,2023,6,Jun,2,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-06-02,05:16.0,2023,6,Jun,2,Fri,01. Morning
Coffee,5,Astoria,2023-06-01,06:04.0,2023,6,Jun,1,Thu,03. Evening
Coffee,5,Lower Manhattan,2023-04-29,16:53.0,2023,4,Apr,29,Sat,02. Afternoon
Tea,5,Hell's Kitchen,2023-01-29,35:52.0,2023,1,Jan,29,Sun,01. Morning
Tea,5,Lower Manhattan,2023-02-20,46:25.0,2023,2,Feb,20,Mon,01. Morning
Coffee,5,Hell's Kitchen,2023-04-29,49:48.0,2023,4,Apr,29,Sat,01. Morning
Coffee,5,Hell's Kitchen,2023-06-12,59:57.0,2023,6,Jun,12,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-06-12,50:56.0,2023,6,Jun,12,Mon,01. Morning
Tea,5,Astoria,2023-06-02,18:25.0,2023,6,Jun,2,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-06-11,36:29.0,2023,6,Jun,11,Sun,03. Evening
Tea,5,Hell's Kitchen,2023-02-20,51:42.0,2023,2,Feb,20,Mon,01. Morning
Tea,5,Astoria,2023-01-29,00:06.0,2023,1,Jan,29,Sun,02. Afternoon
Tea,5,Astoria,2023-06-02,26:12.0,2023,6,Jun,2,Fri,02. Afternoon
Tea,5,Astoria,2023-01-17,44:15.0,2023,1,Jan,17,Tue,01. Morning
Coffee,5,Lower Manhattan,2023-02-21,07:00.0,2023,2,Feb,21,Tue,01. Morning
Tea,5,Lower Manhattan,2023-02-21,27:24.0,2023,2,Feb,21,Tue,01. Morning
Tea,5,Astoria,2023-02-21,39:38.0,2023,2,Feb,21,Tue,01. Morning
Tea,5,Astoria,2023-06-01,36:54.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Astoria,2023-04-28,38:08.0,2023,4,Apr,28,Fri,03. Evening
Tea,5,Lower Manhattan,2023-02-21,27:21.0,2023,2,Feb,21,Tue,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-01,35:00.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Astoria,2023-04-28,32:02.0,2023,4,Apr,28,Fri,03. Evening
Tea,5,Hell's Kitchen,2023-02-21,56:04.0,2023,2,Feb,21,Tue,02. Afternoon
Coffee,5,Hell's Kitchen,2023-04-28,39:52.0,2023,4,Apr,28,Fri,03. Evening
Coffee,5,Lower Manhattan,2023-05-31,12:53.0,2023,5,May,31,Wed,02. Afternoon
Tea,5,Astoria,2023-04-28,27:20.0,2023,4,Apr,28,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-01-30,53:47.0,2023,1,Jan,30,Mon,01. Morning
Tea,5,Astoria,2023-02-23,19:47.0,2023,2,Feb,23,Thu,01. Morning
Tea,5,Astoria,2023-05-31,39:19.0,2023,5,May,31,Wed,02. Afternoon
Tea,5,Hell's Kitchen,2023-02-23,20:39.0,2023,2,Feb,23,Thu,01. Morning
Tea,5,Lower Manhattan,2023-06-11,03:26.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-04-28,20:15.0,2023,4,Apr,28,Fri,01. Morning
Coffee,5,Astoria,2023-02-23,57:05.0,2023,2,Feb,23,Thu,01. Morning
Tea,5,Lower Manhattan,2023-06-11,54:24.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-04-28,03:15.0,2023,4,Apr,28,Fri,01. Morning
Tea,5,Lower Manhattan,2023-05-31,59:41.0,2023,5,May,31,Wed,02. Afternoon
Tea,5,Astoria,2023-05-31,18:48.0,2023,5,May,31,Wed,02. Afternoon
Tea,5,Lower Manhattan,2023-03-13,50:26.0,2023,3,Mar,13,Mon,01. Morning
Coffee,5,Astoria,2023-06-10,51:48.0,2023,6,Jun,10,Sat,03. Evening
Tea,5,Astoria,2023-04-27,39:19.0,2023,4,Apr,27,Thu,03. Evening
Coffee,5,Lower Manhattan,2023-01-30,25:31.0,2023,1,Jan,30,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-04-27,23:02.0,2023,4,Apr,27,Thu,03. Evening
Tea,5,Hell's Kitchen,2023-06-10,14:48.0,2023,6,Jun,10,Sat,03. Evening
Tea,5,Hell's Kitchen,2023-04-27,44:26.0,2023,4,Apr,27,Thu,03. Evening
Coffee,5,Astoria,2023-04-27,44:20.0,2023,4,Apr,27,Thu,03. Evening
Coffee,5,Astoria,2023-05-31,41:10.0,2023,5,May,31,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-05-31,38:49.0,2023,5,May,31,Wed,01. Morning
Tea,5,Astoria,2023-02-23,43:50.0,2023,2,Feb,23,Thu,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-03,23:51.0,2023,6,Jun,3,Sat,01. Morning
Coffee,5,Astoria,2023-02-22,23:27.0,2023,2,Feb,22,Wed,03. Evening
Coffee,5,Hell's Kitchen,2023-02-22,41:57.0,2023,2,Feb,22,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-02-22,06:43.0,2023,2,Feb,22,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-02-22,17:27.0,2023,2,Feb,22,Wed,01. Morning
Tea,5,Astoria,2023-02-22,49:00.0,2023,2,Feb,22,Wed,01. Morning
Tea,5,Hell's Kitchen,2023-04-28,16:36.0,2023,4,Apr,28,Fri,02. Afternoon
Tea,5,Lower Manhattan,2023-01-29,54:06.0,2023,1,Jan,29,Sun,03. Evening
Tea,5,Lower Manhattan,2023-04-28,52:24.0,2023,4,Apr,28,Fri,01. Morning
Tea,5,Astoria,2023-04-28,24:18.0,2023,4,Apr,28,Fri,01. Morning
Tea,5,Hell's Kitchen,2023-06-11,44:39.0,2023,6,Jun,11,Sun,01. Morning
Coffee,5,Astoria,2023-04-28,06:25.0,2023,4,Apr,28,Fri,01. Morning
Tea,5,Lower Manhattan,2023-03-13,33:00.0,2023,3,Mar,13,Mon,01. Morning
Tea,5,Astoria,2023-01-29,33:44.0,2023,1,Jan,29,Sun,03. Evening
Coffee,5,Hell's Kitchen,2023-06-01,49:31.0,2023,6,Jun,1,Thu,03. Evening
Tea,5,Hell's Kitchen,2023-06-11,15:46.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Lower Manhattan,2023-05-31,18:39.0,2023,5,May,31,Wed,04. Night
Tea,5,Hell's Kitchen,2023-01-21,28:58.0,2023,1,Jan,21,Sat,01. Morning
Tea,5,Hell's Kitchen,2023-03-13,06:06.0,2023,3,Mar,13,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-06-11,57:44.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Astoria,2023-03-13,10:30.0,2023,3,Mar,13,Mon,01. Morning
Tea,5,Astoria,2023-02-22,15:09.0,2023,2,Feb,22,Wed,03. Evening
Coffee,5,Lower Manhattan,2023-02-23,37:32.0,2023,2,Feb,23,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-06-11,45:16.0,2023,6,Jun,11,Sun,01. Morning
Tea,5,Hell's Kitchen,2023-05-31,39:24.0,2023,5,May,31,Wed,03. Evening
Coffee,5,Lower Manhattan,2023-05-31,07:27.0,2023,5,May,31,Wed,03. Evening
Tea,5,Astoria,2023-01-27,03:37.0,2023,1,Jan,27,Fri,03. Evening
Tea,5,Lower Manhattan,2023-05-01,21:23.0,2023,5,May,1,Mon,01. Morning
Tea,5,Hell's Kitchen,2023-06-01,11:15.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Astoria,2023-06-02,08:15.0,2023,6,Jun,2,Fri,03. Evening
Tea,5,Hell's Kitchen,2023-04-30,29:36.0,2023,4,Apr,30,Sun,03. Evening
Coffee,5,Lower Manhattan,2023-02-17,05:46.0,2023,2,Feb,17,Fri,01. Morning
Tea,5,Lower Manhattan,2023-01-27,55:30.0,2023,1,Jan,27,Fri,03. Evening
Coffee,5,Lower Manhattan,2023-06-12,07:57.0,2023,6,Jun,12,Mon,02. Afternoon
Tea,5,Astoria,2023-02-17,04:18.0,2023,2,Feb,17,Fri,01. Morning
Tea,5,Astoria,2023-01-21,41:00.0,2023,1,Jan,21,Sat,03. Evening
Coffee,5,Lower Manhattan,2023-04-30,50:47.0,2023,4,Apr,30,Sun,03. Evening
Tea,5,Lower Manhattan,2023-06-01,26:55.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Hell's Kitchen,2023-04-30,45:35.0,2023,4,Apr,30,Sun,03. Evening
Tea,5,Lower Manhattan,2023-06-12,42:36.0,2023,6,Jun,12,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-02-17,49:54.0,2023,2,Feb,17,Fri,01. Morning
Tea,5,Lower Manhattan,2023-06-12,57:02.0,2023,6,Jun,12,Mon,02. Afternoon
Tea,5,Lower Manhattan,2023-06-02,23:38.0,2023,6,Jun,2,Fri,03. Evening
Tea,5,Astoria,2023-02-17,08:24.0,2023,2,Feb,17,Fri,03. Evening
Tea,5,Lower Manhattan,2023-03-11,58:59.0,2023,3,Mar,11,Sat,02. Afternoon
Tea,5,Lower Manhattan,2023-04-30,26:18.0,2023,4,Apr,30,Sun,01. Morning
Tea,5,Lower Manhattan,2023-02-18,53:50.0,2023,2,Feb,18,Sat,01. Morning
Coffee,5,Astoria,2023-06-01,17:52.0,2023,6,Jun,1,Thu,03. Evening
Tea,5,Lower Manhattan,2023-02-18,51:41.0,2023,2,Feb,18,Sat,01. Morning
Tea,5,Hell's Kitchen,2023-02-18,19:04.0,2023,2,Feb,18,Sat,01. Morning
Tea,5,Astoria,2023-03-11,41:02.0,2023,3,Mar,11,Sat,02. Afternoon
Coffee,5,Astoria,2023-06-02,36:47.0,2023,6,Jun,2,Fri,02. Afternoon
Tea,5,Lower Manhattan,2023-06-12,25:58.0,2023,6,Jun,12,Mon,03. Evening
Tea,5,Lower Manhattan,2023-06-03,59:16.0,2023,6,Jun,3,Sat,01. Morning
Tea,5,Astoria,2023-06-03,37:40.0,2023,6,Jun,3,Sat,01. Morning
Tea,5,Astoria,2023-06-03,20:58.0,2023,6,Jun,3,Sat,01. Morning
Coffee,5,Lower Manhattan,2023-03-11,11:10.0,2023,3,Mar,11,Sat,01. Morning
Tea,5,Hell's Kitchen,2023-05-01,28:15.0,2023,5,May,1,Mon,01. Morning
Tea,5,Astoria,2023-03-11,21:50.0,2023,3,Mar,11,Sat,01. Morning
Tea,5,Hell's Kitchen,2023-02-16,55:58.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Astoria,2023-02-16,10:03.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Astoria,2023-06-01,43:18.0,2023,6,Jun,1,Thu,02. Afternoon
Tea,5,Hell's Kitchen,2023-06-12,53:59.0,2023,6,Jun,12,Mon,03. Evening
Tea,5,Astoria,2023-06-12,26:32.0,2023,6,Jun,12,Mon,03. Evening
Tea,5,Hell's Kitchen,2023-02-16,27:10.0,2023,2,Feb,16,Thu,01. Morning
Tea,5,Hell's Kitchen,2023-01-21,40:48.0,2023,1,Jan,21,Sat,01. Morning
